club_name,city,state,website,contact_email,facebook,instagram,strava,member_count,membership_fee_usd,usat_member,profile_url,score,notes
TriProject,Tempe,Arizona,http://www.triproject.org,triproject@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=4452,7,"Disciplines: Triathlon | Specialties: Draft Legal, Short Course, Youth and Junior | Contact: Alan Abeyta"
TriProject High School Club,Tempe,Arizona,https://triproject.org/,triproject@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7224,7,Disciplines: Triathlon | Specialties: High School/Collegiate | Contact: Alan Abeyta
Troy Jr Tri Team (HS Program),Troy,Ohio,https://www.triathlonlearning.com/,troykidstriathlon@aol.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7200,7,Disciplines: Triathlon | Specialties: High School/Collegiate | Contact: Cheryl Chaney
Troy Junior Tri Team,Troy,Ohio,https://www.triathlonlearning.com/,troykidstriathlon@aol.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7338,7,Disciplines: Triathlon | Specialties: Youth and Junior | Contact: Cheryl Chaney
Tulane University,New Orleans,Louisiana,https://triathlon.tulane.edu,triathlon@tulane.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7988,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon, Winter Triathlon | Contact: Dylan Lucia"
Turnagain Training,Anchorage,Alaska,http://www.turnagaintraining.com,heather.helzer@turnagaintraining.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=4586,7,"Disciplines: Aquathlon, Duathlon, Paratriathlon, Triathlon, Winter Triathlon | Specialties: Beginners, Draft Legal, High School/Collegiate, NCAA, Short Course, Women Specific, Youth and Junior | Contact: Heather Helzer"
Turnagain Training HS Program,Anchorage,Alaska,http://www.turnagaintraining.com,heather.helzer@turnagaintraining.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7712,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Paratriathlon, Triathlon | Specialties: High School/Collegiate | Contact: Heather Helzer"
Turnaround Sports,NEWPORT,Rhode Island,http://www.turnaroundsports.com,Tylercoquelin@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6737,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Paratriathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, High School/Collegiate, Long Course, NCAA, Paratriathlon, Short Course, Women Specific, Youth and Junior | Contact: Tyler Coquelin"
Tustin Triathlon Team,North Tustin,California,https://www.triathlonlearning.com/,tjreynoso@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8150,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon, Winter Triathlon | Specialties: Beginners, Short Course, Women Specific, Youth and Junior | Contact: T.J. Reynoso"
"UC Davis Triathlon (University of California, Davis)",Davis,California,https://www.ucdavistriathlonteam.com/,president@ucdtri.com,https://facebook.com/2008,https://instagram.com/ucdtri,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5574,7,"Disciplines: Triathlon | Specialties: Beginners, Draft Legal, Short Course | Contact: Connor Spencer"
UH Warriors Triathlon (University of Hawaii),Honolulu,Hawaii,https://www.triathlonlearning.com/,ambermoon58@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8025,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Contact: Grey Chong"
UNC-Chapel Hill Triathlon Club,Chapel Hill,North Carolina,https://www.triathlonlearning.com/,triathlonunc@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5537,7,"Disciplines: Triathlon | Specialties: Beginners, Draft Legal, Short Course | Contact: Madeleine Sparrow"
"UNCW Triathlon (University of North Carolina, Wilmington)",Wilmington,North Carolina,https://www.triathlonlearning.com/,caw4636@uncw.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5644,7,"Disciplines: Triathlon | Specialties: Beginners, Long Course, Short Course | Contact: Claire Wallsch-Drury"
United States Air Force Academy Triathlon Team,USAF Academy,Colorado,https://www.triathlonlearning.com/,C26William.Gray@afacademy.af.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/af_triathlon/?hl=en;,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=96,7,"Disciplines: Triathlon | Specialties: Beginners, Draft Legal, High School/Collegiate, Long Course, Short Course, Women Specific | Contact: William Gray"
United States Coast Guard Academy,New London,Connecticut,https://www.uscgasports.com/information/Triathlon,sunny.mitchell@uscg.mil,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5492,7,Disciplines: Triathlon | Specialties: High School/Collegiate | Contact: Sunny Mitchell
United States Naval Academy Triathlon Team,Annapolis,Maryland,http://www.usna.edu/triathlon,usnatricoach@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=274,7,"Disciplines: Triathlon | Specialties: Draft Legal, High School/Collegiate, Long Course, Short Course | Contact: Billy Edwards"
University of Chicago Triathlon Club,Chicago,Illinois,https://www.triathlonlearning.com/,uchicagotri@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6075,7,"Disciplines: Triathlon, Winter Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course | Contact: Jacob Stump"
University of Cincinnati Triathlon Club,Cincinnati,Ohio,https://www.triathlonlearning.com/,uc.triclub@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7118,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: Jack Austin"
University of Connecticut Triathlon Club,Storrs,Connecticut,http://homepages.uconn.edu/~triath,uconntriathlonteam@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6087,7,Disciplines: Triathlon | Contact: George Limberakis
University of Indianapolis,Indianapolis,Indiana,https://www.triathlonlearning.com/,robinsondj@uindy.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8163,7,"Disciplines: Aquathlon, Triathlon | Contact: Doug Robinson"
University of St. Thomas,Saint Paul,Minnesota,https://www.triathlonlearning.com/,usttriathlonteam@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7916,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Triathlon, Winter Triathlon | Contact: Matthew Higley"
University of the Incarnate Word Triathlon Club,SAN ANTONIO,Texas,http://uiw.edu/clubsports,leblanc@uiwtx.edu,https://facebook.com/uiwclubsports,https://instagram.com/uiwclubsports,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6209,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, High School/Collegiate, Long Course, Short Course | Contact: SCOTT LEBLANC"
University of Wyoming Triathlon Club,Laramie,Wyoming,http://www.uwyo.edu/UWTC,qhenniga@uwyo.edu,https://facebook.com/uwpride,https://instagram.com/uofwyoming,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5873,7,Disciplines: Triathlon | Specialties: Beginners | Contact: Quinn Hennigar
UNL Triathlon Club (University of Nebraska-Lincoln),Lincoln,Nebraska,https://unl.campuslabs.com/engage/organization/unl-cycling-club,jbugay2@huskers.unl.edu,https://facebook.com/UNLCycling,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7427,7,"Disciplines: Duathlon, Triathlon | Contact: Josh Bugay"
UNLV Triathlon,Las Vegas,Nevada,https://www.triathlonlearning.com/,john.mercer@unlv.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7579,7,Disciplines: Triathlon | Contact: John Mercer
USAT Foundation Ambassador Team,Colorado Springs,Colorado,https://www.triathlonlearning.com/,Laura.goodwin@usatriathlon.org,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6751,7,"Disciplines: Aquathlon, Duathlon, Paratriathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Long Course, Off-Road, Paratriathlon, Short Course | Contact: Chad Cunningham"
USC Triathlon (University of Southern California),Los Angeles,California,http://usctriathlon.org/,sctri@usc.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5534,7,Disciplines: Triathlon | Specialties: High School/Collegiate | Contact: Maddie Obrzut
UTSA Triathlon Club (UT San Antonio),San Antonio,Texas,http://www.utsatriathlon.org,utsatriathlon@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6442,7,"Disciplines: Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: Noah Abarbanell"
Victory Multisport LLC,MARS,Pennsylvania,https://www.victorymultisport.com/,info@victory-multisport.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7448,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course | Contact: Scott McBride"
Waconia Tri Club,Waconia,Minnesota,https://www.triathlonlearning.com/,buildendurancemn@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8009,7,"Disciplines: Aquabike, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course | Contact: Josh Sell"
Waller Endurance Coaching,Phoenixville,Pennsylvania,https://wallerendurancecoaching.com,rswallerjr@gmail.com,https://facebook.com/wallerendurancecoaching,https://instagram.com/wallerendurancecoaching,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7576,7,"Disciplines: Duathlon, Non-Traditional Event, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Long Course, Short Course | Contact: Reginald Waller"
West Point Triathlon Club (United States Military Academy at West Point),West Point,New York,https://www.westpoint.edu/military/directorate-of-cadet-activities/competitive-sports-clubs/triathlon,kenneth.allen@westpoint.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5662,7,"Disciplines: Duathlon, Triathlon | Specialties: Beginners, Draft Legal, Youth and Junior | Contact: Kenneth Allen"
West Seattle RoadRunners (High School Program),Seattle,Washington,https://www.westseattleroadrunners.com/,westseattleroadrunners@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7874,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: James Powell"
Western Illinois University Triathlon Club,Macomb,Illinois,https://www.triathlonlearning.com/,mj-fansler@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8089,7,Disciplines: Triathlon | Specialties: High School/Collegiate | Contact: Mike Fansler
Westside Triathlon Club,Beaverton,Oregon,https://westsidetri.wixsite.com/westside-tri-team,westsidetriclub@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7685,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon | Specialties: Beginners, Long Course, Off-Road, Short Course | Contact: Carlos O'Brien"
WhyNotTri,Holt,Michigan,https://www.triathlonlearning.com/,tricoachlynne@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7406,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course, Women Specific | Contact: Lynne Anklam"
Wikiwiki Fitness,Ocean Springs,Mississippi,https://wikiwikifitness.com,ChadCarpenter0@gmail.com,https://facebook.com/profile.php,https://instagram.com/wikiwikifitness,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7390,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Triathlon | Specialties: Beginners, Long Course, Short Course | Contact: Chad Carpenter"
Wild Child Triathlon Team,Cincinnati,Ohio,https://www.triathlonlearning.com/,murphy_jp@hotmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7499,7,"Disciplines: Triathlon | Specialties: Beginners, Youth and Junior | Contact: Jim Murphy"
Wild Harbor Triathlon Club,North Wildwood,New Jersey,https://www.wildharbortriclub.com,wildharbortriclub@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6694,7,"Disciplines: Aquabike, Duathlon, Non-Traditional Event, Triathlon, Winter Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Long Course, Off-Road, Paratriathlon, Short Course, Women Specific, Youth and Junior | Contact: Lisa Connolly"
Wildcat Triathlon Club (Kansas State University),Manhattan,Kansas,https://www.triathlonlearning.com/,Jakemanzinger@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8077,7,"Disciplines: Aquabike, Triathlon | Contact: Jacob Zingerman"
Wingate University Bulldogs,Wingate,North Carolina,https://wingatebulldogs.com/index.aspx,n.radkewich@wingate.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6962,7,"Disciplines: Aquathlon, Duathlon, Off Road, Triathlon | Specialties: High School/Collegiate, NCAA | Contact: Nick Radkewich"
Without Limits,Wilmington,North Carolina,http://www.iamwithoutlimits.com,tom@iamwithoutlimits.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6118,7,"Disciplines: Aquabike, Duathlon, Off Road, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course | Contact: Tom Clifford"
Wolfpack Lenexa,lenexa ks,Kansas,https://coachjwolf.com,joshwolfemg@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7816,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Draft Legal, Long Course, Short Course, Youth and Junior | Contact: Josh Wolf"
Wolfpack Pups,Rochester,New York,http://www.wolfpackmultisport.com,info@wolfpackmultisport.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7719,7,"Disciplines: Duathlon, Non-Traditional Event, Triathlon | Specialties: Beginners, Draft Legal, High School/Collegiate, Youth and Junior | Contact: Bert Gallmon"
Women on Wheels,Manchester,Connecticut,http://www.women-on-wheels.com,womenonwheels.ct@gmail.com,https://facebook.com/2008,https://instagram.com/squarespace,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7091,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon | Specialties: Beginners, Women Specific | Contact: Hunter Ralston"
Youth,Colorado Springs,Colorado,https://www.triathlonlearning.com/,youth@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7900,7,Disciplines: Duathlon | Specialties: Beginners | Contact: Mackenzie Ellis
Youth Triathlon Club of Orange County,Garden Grove,California,https://ocyouthtriathlon.com,ocyouthtri@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7652,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon | Specialties: Beginners, High School/Collegiate, Short Course, Youth and Junior | Contact: Eric Henninger"
Youth Triathlon Club of Orange County HS Program,Garden Grove,California,https://ocyouthtriathlon.com,ocyouthtri@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7849,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon | Specialties: High School/Collegiate | Contact: Eric Henninger"
Yüz Bin Koş Sports Club,Irvine,California,https://yuzbinkos.com,goksencinar@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7638,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Draft Legal, High School/Collegiate, Long Course, NCAA, Short Course | Contact: Goksen Cinar"
Z2 Tri Club,Riverview,Florida,https://www.triathlonlearning.com/,emilokanovic1@gmail.com,https://www.facebook.com/groups/z2triclub;,,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8088,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Long Course, Short Course, Youth and Junior | Contact: Emil Okanovic"
Z3 Triathlon Team,Des Moines,Iowa,http://www.teamunify.com/triz3,jennymweber@me.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5609,7,"Disciplines: Triathlon | Specialties: Draft Legal, Youth and Junior | Contact: Jenny Weber"
Zeal Endurance Coaching,Boulder,Colorado,https://www.zealendurancecoaching.com/,dee@zealendurancecoaching.com,https://facebook.com/2008,https://instagram.com/zealendurancecoaching,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7514,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon | Specialties: Draft Legal, Long Course, Off-Road, Short Course | Contact: Dominique Stasulli"
Zoomers Southwest Florida Running and Triathlon Club,Murdock,Florida,https://zoomersruntri.com,raceseries@zoomersruntri.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6748,7,"Disciplines: Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: Yale Houghton"
TMB Racing,Bedminster,New Jersey,http://www.tmbtriteam.com,rcampeau1@yahoo.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,,,6,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Long Course, Off-Road, Short Course | Contact: Raymond Campeau"
Full Throttle NYC,New York,NY,https://fullthrottle.nyc,hello@fullthrottle.nyc,Full Throttle Endurance,@fullthrottle.nyc,,300,250,Yes,,14,"Monthly membership $250/mo in-person · $225/mo remote. Scott Berlinger founder (former American Gladiator). Chelsea Piers facility. 40+ national championship titles. 4x USAT Team National Champion. Founded 2003. USAT Level 2. Sponsors: Pinarello, ROKA, Rudy Project."
Empire Tri Club,Brooklyn,NY,https://empiretriclub.com,info@empiretriclub.com,Empire Tri Club,@EmpireTri,,150,99,Yes,,14,"Monthly subscription model. 150+ club members, 400+ athletes in programs/camps/clinics/yr. 14 coaches & ambassadors. 30+ sponsors. Founded 2010 by Alison Kreideweis & Jessica McDonald. Rated #1 Tri Club Northeast (Competitor.com). 2-week free trial, freeze/cancel."
